input_hex,input_dec,output_hex,output_dec
0xDE2E,56878,0xFE01,65025
0xDE2F,56879,0x5C81,23681
0xDE30,56880,0x4F4F,20303
0xDE31,56881,0xA587,42375
0xDE32,56882,0xCF47,53063
0xDE33,56883,0xE3D0,58320
0xDE34,56884,0xBC9E,48286
0xDE35,56885,0x0F5A,3930
0xDE36,56886,0xCF56,53078
0xDE37,56887,0xEDFC,60924
0xDE38,56888,0x8D50,36176
0xDE39,56889,0x0F69,3945
0xDE3A,56890,0xD872,55410
0xDE3B,56891,0xB038,45112
0xDE3C,56892,0x6152,24914
0xDE3D,56893,0x03B8,952
0xDE3E,56894,0x1B39,6969
0xDE3F,56895,0x7B84,31620
0xDE40,56896,0x486A,18538
0xDE41,56897,0x6B0D,27405
0xDE42,56898,0x297C,10620
0xDE43,56899,0xE30D,58125
0xDE44,56900,0x8A46,35398
0xDE45,56901,0x2FC1,12225
0xDE46,56902,0xE13C,57660
0xDE47,56903,0xA9A9,43433
0xDE48,56904,0x16E9,5865
0xDE49,56905,0x5E7C,24188
0xDE4A,56906,0x739D,29597
0xDE4B,56907,0x8EBD,36541
0xDE4C,56908,0x12CF,4815
0xDE4D,56909,0x7C29,31785
0xDE4E,56910,0xCEA8,52904
0xDE4F,56911,0x6B2F,27439
0xDE50,56912,0x7F4C,32588
0xDE51,56913,0xCC88,52360
0xDE52,56914,0xECA8,60584
0xDE53,56915,0x6035,24629
0xDE54,56916,0x85F2,34290
0xDE55,56917,0xB1D7,45527
0xDE56,56918,0xCECE,52942
0xDE57,56919,0xB759,46937
0xDE58,56920,0x4EF5,20213
0xDE59,56921,0x7887,30855
0xDE5A,56922,0x7EE7,32487
0xDE5B,56923,0xB23A,45626
0xDE5C,56924,0x4EE4,20196
0xDE5D,56925,0xFBEA,64490
0xDE5E,56926,0x2637,9783
0xDE5F,56927,0x3E58,15960
0xDE60,56928,0x40EA,16618
0xDE61,56929,0x0E1F,3615
0xDE62,56930,0xCE13,52755
0xDE63,56931,0xE385,58245
0xDE64,56932,0x43CB,17355
0xDE65,56933,0x0E0E,3598
0xDE66,56934,0x4589,17801
0xDE67,56935,0x9C27,39975
0xDE68,56936,0x4A5B,19035
0xDE69,56937,0x4CD5,19669
0xDE6A,56938,0xD52A,54570
0xDE6B,56939,0xD397,54167
0xDE6C,56940,0x2615,9749
0xDE6D,56941,0x439E,17310
0xDE6E,56942,0xDCFE,56574
0xDE6F,56943,0xD77D,55165
0xDE70,56944,0x4E5F,20063
0xDE71,56945,0xC396,50070
0xDE72,56946,0xF395,62357
0xDE73,56947,0xDC01,56321
0xDE74,56948,0x4E4E,20046
0xDE75,56949,0x1B39,6969
0xDE76,56950,0xA67B,42619
0xDE77,56951,0xD8EB,55531
0xDE78,56952,0x8D14,36116
0xDE79,56953,0x18F6,6390
0xDE7A,56954,0x4105,16645
0xDE7B,56955,0x9A65,39525
0xDE7C,56956,0xAF41,44865
0xDE7D,56957,0x2C4A,11338
0xDE7E,56958,0xBA10,47632
0xDE7F,56959,0x759B,30107
0xDE80,56960,0x3524,13604
0xDE81,56961,0x97C2,38850
0xDE82,56962,0xEB27,60199
0xDE83,56963,0xD2C3,53955
0xDE84,56964,0x4DB2,19890
0xDE85,56965,0x5DD5,24021
0xDE86,56966,0xCDBA,52666
0xDE87,56967,0xBF8C,49036
0xDE88,56968,0x4D81,19841
0xDE89,56969,0xC518,50456
0xDE8A,56970,0x6446,25670
0xDE8B,56971,0xD8D8,55512
0xDE8C,56972,0x96D2,38610
0xDE8D,56973,0x10DC,4316
0xDE8E,56974,0x3298,12952
0xDE8F,56975,0x4CC4,19652
0xDE90,56976,0xBE14,48660
0xDE91,56977,0xC61B,50715
0xDE92,56978,0xC24A,49738
0xDE93,56979,0x8DEB,36331
0xDE94,56980,0xEC9B,60571
0xDE95,56981,0x43BC,17340
0xDE96,56982,0xCDFE,52734
0xDE97,56983,0x70CB,28875
0xDE98,56984,0x4DC5,19909
0xDE99,56985,0xE086,57478
0xDE9A,56986,0xCDCD,52685
0xDE9B,56987,0x4598,17816
0xDE9C,56988,0xEA26,59942
0xDE9D,56989,0x21CF,8655
0xDE9E,56990,0xC64E,50766
0xDE9F,56991,0x9933,39219
0xDEA0,56992,0x6556,25942
0xDEA1,56993,0xAD8F,44431
0xDEA2,56994,0x2057,8279
0xDEA3,56995,0x82D7,33495
0xDEA4,56996,0xA486,42118
0xDEA5,56997,0xEA26,59942
0xDEA6,56998,0xE718,59160
0xDEA7,56999,0x2064,8292
0xDEA8,57000,0x6CD7,27863
0xDEA9,57001,0x4646,17990
0xDEAA,57002,0x48D1,18641
0xDEAB,57003,0xA52D,42285
0xDEAC,57004,0xB5E0,46560
0xDEAD,57005,0x9C27,39975
0xDEAE,57006,0xA17C,41340
0xDEAF,57007,0x0734,1844
0xDEB0,57008,0xDE9A,56986
0xDEB1,57009,0xD61A,54810
0xDEB2,57010,0xCD67,52583
0xDEB3,57011,0xE5F4,58868
0xDEB4,57012,0x4D7E,19838
0xDEB5,57013,0xB4C3,46275
0xDEB6,57014,0x4A68,19048
0xDEB7,57015,0xBA45,47685
0xDEB8,57016,0xC5C5,50629
0xDEB9,57017,0x6420,25632
0xDEBA,57018,0x01BA,442
0xDEBB,57019,0x975B,38747
0xDEBC,57020,0xB7A6,47014
0xDEBD,57021,0x3298,12952
0xDEBE,57022,0x6AA6,27302
0xDEBF,57023,0xCFDE,53214
0xDEC0,57024,0xC639,50745
0xDEC1,57025,0xE4A0,58528
0xDEC2,57026,0x1199,4505
0xDEC3,57027,0x8CBF,36031
0xDEC4,57028,0x3AB2,15026
0xDEC5,57029,0x4510,17680
0xDEC6,57030,0x5566,21862
0xDEC7,57031,0xF8E9,63721
0xDEC8,57032,0x5C4D,23629
0xDEC9,57033,0x0C95,3221
0xDECA,57034,0xCC99,52377
0xDECB,57035,0x3443,13379
0xDECC,57036,0x6DA1,28065
0xDECD,57037,0x1A6D,6765
0xDECE,57038,0x3627,13863
0xDECF,57039,0x3B3B,15163
0xDED0,57040,0x2266,8806
0xDED1,57041,0x0CF3,3315
0xDED2,57042,0x6D0B,27915
0xDED3,57043,0x26AE,9902
0xDED4,57044,0x4CE6,19686
0xDED5,57045,0x95E2,38370
0xDED6,57046,0x2C3D,11325
0xDED7,57047,0xAEC8,44744
0xDED8,57048,0x6AA6,27302
0xDED9,57049,0x0BE5,3045
0xDEDA,57050,0xC34B,49995
0xDEDB,57051,0xE8BD,59581
0xDEDC,57052,0xB391,45969
0xDEDD,57053,0x3CF0,15600
0xDEDE,57054,0x3333,13107
0xDEDF,57055,0xC88C,51340
0xDEE0,57056,0x9C14,39956
0xDEE1,57057,0xB685,46725
0xDEE2,57058,0xCC33,52275
0xDEE3,57059,0x81A3,33187
0xDEE4,57060,0x4C2A,19498
0xDEE5,57061,0xF9DB,63963
0xDEE6,57062,0x0A7D,2685
0xDEE7,57063,0x90C5,37061
0xDEE8,57064,0x208A,8330
0xDEE9,57065,0xF6E7,63207
0xDEEA,57066,0x947A,38010
0xDEEB,57067,0xED74,60788
0xDEEC,57068,0x62D9,25305
0xDEED,57069,0x7B7B,31611
0xDEEE,57070,0xCF03,52995
0xDEEF,57071,0x6475,25717
0xDEF0,57072,0x4C7F,19583
0xDEF1,57073,0xC581,50561
0xDEF2,57074,0xD591,54673
0xDEF3,57075,0x2CD3,11475
0xDEF4,57076,0xC22C,49708
0xDEF5,57077,0xDCBA,56506
0xDEF6,57078,0xEF45,61253
0xDEF7,57079,0x6DB0,28080
0xDEF8,57080,0xF971,63857
0xDEF9,57081,0x09A3,2467
0xDEFA,57082,0x44DD,17629
0xDEFB,57083,0xB60D,46605
0xDEFC,57084,0xDCDC,56540
0xDEFD,57085,0xAE26,44582
0xDEFE,57086,0x44CC,17612
0xDEFF,57087,0x67FE,26622
0xDF00,57088,0x13A8,5032
0xDF01,57089,0x55CC,21964
0xDF02,57090,0xE6E6,59110
0xDF03,57091,0x1230,4656
0xDF04,57092,0x1980,6528
0xDF05,57093,0xDD33,56627
0xDF06,57094,0x2F6B,12139
0xDF07,57095,0x6035,24629
0xDF08,57096,0x4BE1,19425
0xDF09,57097,0x0BE5,3045
0xDF0A,57098,0xDF64,57188
0xDF0B,57099,0x98FE,39166
0xDF0C,57100,0x4BF0,19440
0xDF0D,57101,0x0BF4,3060
0xDF0E,57102,0xFA36,64054
0xDF0F,57103,0x8C37,35895
0xDF10,57104,0x86B5,34485
0xDF11,57105,0xDFCE,57294
0xDF12,57106,0x4FF4,20468
0xDF13,57107,0xB2B2,45746
0xDF14,57108,0xC084,49284
0xDF15,57109,0x01CD,461
0xDF16,57110,0xE5B0,58800
0xDF17,57111,0x90E7,37095
0xDF18,57112,0x4BA5,19365
0xDF19,57113,0xD085,53381
0xDF1A,57114,0x1B7D,7037
0xDF1B,57115,0x2E3F,11839
0xDF1C,57116,0x4BB4,19380
0xDF1D,57117,0x4567,17767
0xDF1E,57118,0x9CD8,40152
0xDF1F,57119,0x89BA,35258
0xDF20,57120,0x9696,38550
0xDF21,57121,0x0B4F,2895
0xDF22,57122,0x8796,34710
0xDF23,57123,0xCA53,51795
0xDF24,57124,0xB496,46230
0xDF25,57125,0x0B5E,2910
0xDF26,57126,0x6AA6,27302
0xDF27,57127,0x3416,13334
0xDF28,57128,0x2DA5,11685
0xDF29,57129,0x0B6D,2925
0xDF2A,57130,0x50FA,20730
0xDF2B,57131,0x1302,4866
0xDF2C,57132,0x915D,37213
0xDF2D,57133,0x7A6B,31339
0xDF2E,57134,0x3311,13073
0xDF2F,57135,0xF708,63240
0xDF30,57136,0x79A4,31140
0xDF31,57137,0x8585,34181
0xDF32,57138,0xCB07,51975
0xDF33,57139,0x873C,34620
0xDF34,57140,0x5BF1,23537
0xDF35,57141,0xA5B4,42420
0xDF36,57142,0x6DE5,28133
0xDF37,57143,0xB380,45952
0xDF38,57144,0x3D0E,15630
0xDF39,57145,0x9823,38947
0xDF3A,57146,0x72C9,29385
0xDF3B,57147,0x3461,13409
0xDF3C,57148,0x1F5B,8027
0xDF3D,57149,0x1A29,6697
0xDF3E,57150,0x639C,25500
0xDF3F,57151,0x48F3,18675
0xDF40,57152,0x5566,21862
0xDF41,57153,0x0624,1572
0xDF42,57154,0x1302,4866
0xDF43,57155,0x5A0F,23055
0xDF44,57156,0xBDCA,48586
0xDF45,57157,0x8DBE,36286
0xDF46,57158,0xE8E8,59624
0xDF47,57159,0x3CE1,15585
0xDF48,57160,0x4AF1,19185
0xDF49,57161,0x7A85,31365
0xDF4A,57162,0x128B,4747
0xDF4B,57163,0xA61D,42525
0xDF4C,57164,0x7025,28709
0xDF4D,57165,0xB0F4,45300
0xDF4E,57166,0xC378,50040
0xDF4F,57167,0xDE12,56850
0xDF50,57168,0xDF64,57188
0xDF51,57169,0x6D5E,27998
0xDF52,57170,0xDF75,57205
0xDF53,57171,0xD76C,55148
0xDF54,57172,0x0536,1334
0xDF55,57173,0x3E49,15945
0xDF56,57174,0xFD20,64800
0xDF57,57175,0x6D6D,28013
0xDF58,57176,0x5EA1,24225
0xDF59,57177,0xCADB,51931
0xDF5A,57178,0xBDCA,48586
0xDF5B,57179,0x9BA8,39848
0xDF5C,57180,0x729C,29340
0xDF5D,57181,0x5104,20740
0xDF5E,57182,0x5566,21862
0xDF5F,57183,0x73AE,29614
0xDF60,57184,0xB694,46740
0xDF61,57185,0x2F85,12165
0xDF62,57186,0xA794,42900
0xDF63,57187,0xF6E7,63207
0xDF64,57188,0x4A4A,19018
0xDF65,57189,0xB15F,45407
0xDF66,57190,0x66DD,26333
0xDF67,57191,0x39A0,14752
0xDF68,57192,0xF294,62100
0xDF69,57193,0x6E4C,28236
0xDF6A,57194,0x4501,17665
0xDF6B,57195,0x44BB,17595
0xDF6C,57196,0xB35D,45917
0xDF6D,57197,0x791F,31007
0xDF6E,57198,0xF7A2,63394
0xDF6F,57199,0x2992,10642
0xDF70,57200,0x0FA5,4005
0xDF71,57201,0x0EE0,3808
0xDF72,57202,0xC64E,50766
0xDF73,57203,0xEB8D,60301
0xDF74,57204,0x51BF,20927
0xDF75,57205,0x1414,5140
0xDF76,57206,0xF13D,61757
0xDF77,57207,0x5140,20800
0xDF78,57208,0xF3B7,62391
0xDF79,57209,0xAF63,44899
0xDF7A,57210,0x16E9,5865
0xDF7B,57211,0xC1B6,49590
0xDF7C,57212,0x02CE,718
0xDF7D,57213,0x0145,325
0xDF7E,57214,0x2893,10387
0xDF7F,57215,0xB01A,45082
0xDF80,57216,0x68C2,26818
0xDF81,57217,0x1760,5984
0xDF82,57218,0xAE73,44659
0xDF83,57219,0x086E,2158
0xDF84,57220,0xE493,58515
0xDF85,57221,0x7B84,31620
0xDF86,57222,0xC9FA,51706
0xDF87,57223,0xD863,55395
0xDF88,57224,0x49C1,18881
0xDF89,57225,0xA930,43312
0xDF8A,57226,0xFAFA,64250
0xDF8B,57227,0x4664,18020
0xDF8C,57228,0xC059,49241
0xDF8D,57229,0xD6C7,54983
0xDF8E,57230,0x6789,26505
0xDF8F,57231,0xB01A,45082
0xDF90,57232,0x486A,18538
0xDF91,57233,0x693C,26940
0xDF92,57234,0xB083,45187
0xDF93,57235,0xDE9A,56986
0xDF94,57236,0x03FC,1020
0xDF95,57237,0x2DA5,11685
0xDF96,57238,0xAD25,44325
0xDF97,57239,0xF690,63120
0xDF98,57240,0xC2A4,49828
0xDF99,57241,0xB795,46997
0xDF9A,57242,0xCCEE,52462
0xDF9B,57243,0x9B9B,39835
0xDF9C,57244,0x03ED,1005
0xDF9D,57245,0x2DB4,11700
0xDF9E,57246,0x2174,8564
0xDF9F,57247,0x3928,14632
0xDFA0,57248,0xA974,43380
0xDFA1,57249,0x83E5,33765
0xDFA2,57250,0xA0F5,41205
0xDFA3,57251,0x0275,629
0xDFA4,57252,0x497A,18810
0xDFA5,57253,0xCD76,52598
0xDFA6,57254,0x2AF7,10999
0xDFA7,57255,0xE21D,57885
0xDFA8,57256,0xFDFD,65021
0xDFA9,57257,0x5371,21361
0xDFAA,57258,0xB4F0,46320
0xDFAB,57259,0x059C,1436
0xDFAC,57260,0x92E5,37605
0xDFAD,57261,0x96C3,38595
0xDFAE,57262,0xB3D5,46037
0xDFAF,57263,0x0022,34
0xDFB0,57264,0x3300,13056
0xDFB1,57265,0x6F7E,28542
0xDFB2,57266,0xE23F,57919
0xDFB3,57267,0xDF75,57205
0xDFB4,57268,0x11FF,4607
0xDFB5,57269,0x49D0,18896
0xDFB6,57270,0x9867,39015
0xDFB7,57271,0x24CA,9418
0xDFB8,57272,0xD9FB,55803
0xDFB9,57273,0x0303,771
0xDFBA,57274,0x482E,18478
0xDFBB,57275,0xC4D5,50389
0xDFBC,57276,0xFBAE,64430
0xDFBD,57277,0xEAC8,60104
0xDFBE,57278,0x2453,9299
0xDFBF,57279,0x67FE,26622
0xDFC0,57280,0xF4B0,62640
0xDFC1,57281,0xA45B,42075
0xDFC2,57282,0x950C,38156
0xDFC3,57283,0x7C92,31890
0xDFC4,57284,0x48E2,18658
0xDFC5,57285,0xDFCE,57294
0xDFC6,57286,0xA07D,41085
0xDFC7,57287,0xC8AE,51374
0xDFC8,57288,0x68A4,26788
0xDFC9,57289,0x8190,33168
0xDFCA,57290,0x6622,26146
0xDFCB,57291,0x3993,14739
0xDFCC,57292,0x9F17,40727
0xDFCD,57293,0x4A79,19065
0xDFCE,57294,0xB3B3,46003
0xDFCF,57295,0xA4E0,42208
0xDFD0,57296,0xB847,47175
0xDFD1,57297,0x853E,34110
0xDFD2,57298,0x86F1,34545
0xDFD3,57299,0x0D3E,3390
0xDFD4,57300,0x9AB8,39608
0xDFD5,57301,0x1DB7,7607
0xDFD6,57302,0x4576,17782
0xDFD7,57303,0xE73A,59194
0xDFD8,57304,0x1100,4352
0xDFD9,57305,0x4A79,19065
0xDFDA,57306,0xB01A,45082
0xDFDB,57307,0x9988,39304
0xDFDC,57308,0x3CA5,15525
0xDFDD,57309,0x0B1A,2842
0xDFDE,57310,0x8CC8,36040
0xDFDF,57311,0xEEEE,61166
0xDFE0,57312,0x9F06,40710
0xDFE1,57313,0x27AF,10159
0xDFE2,57314,0x0E2C,3628
0xDFE3,57315,0x43BC,17340
0xDFE4,57316,0xBD53,48467
0xDFE5,57317,0xE37A,58234
0xDFE6,57318,0x8F25,36645
0xDFE7,57319,0x7896,30870
0xDFE8,57320,0x59B7,22967
0xDFE9,57321,0x7CD6,31958
0xDFEA,57322,0x9B02,39682
0xDFEB,57323,0x7E6F,32367
0xDFEC,57324,0x7E7E,32382
0xDFED,57325,0x8109,33033
0xDFEE,57326,0x1908,6408
0xDFEF,57327,0xFF33,65331
0xDFF0,57328,0xA42C,42028
0xDFF1,57329,0x41D8,16856
0xDFF2,57330,0x8976,35190
0xDFF3,57331,0xCD76,52598
0xDFF4,57332,0x8A46,35398
0xDFF5,57333,0xC3E1,50145
0xDFF6,57334,0x1DC0,7616
0xDFF7,57335,0x06AC,1708
0xDFF8,57336,0x3A6F,14959
0xDFF9,57337,0x9A74,39540
0xDFFA,57338,0x15C8,5576
0xDFFB,57339,0xFFCC,65484
0xDFFC,57340,0xC67D,50813
0xDFFD,57341,0x4A4A,19018
0xDFFE,57342,0xAD61,44385
0xDFFF,57343,0x3B80,15232
0xE000,57344,0x8C51,35921
0xE001,57345,0x936C,37740
0xE002,57346,0x0E68,3688
0xE003,57347,0xC628,50728
0xE004,57348,0x481D,18461
0xE005,57349,0xDE9A,56986
0xE006,57350,0x0176,374
0xE007,57351,0x0033,51
0xE008,57352,0x7142,28994
0xE009,57353,0x94D0,38096
0xE00A,57354,0x9687,38535
0xE00B,57355,0x9E34,40500
0xE00C,57356,0xFCED,64749
0xE00D,57357,0x90F6,37110
0xE00E,57358,0x5252,21074
0xE00F,57359,0xDB60,56160
0xE010,57360,0x1DE2,7650
0xE011,57361,0x27AF,10159
0xE012,57362,0xE068,57448
0xE013,57363,0x0F96,3990
0xE014,57364,0xF719,63257
0xE015,57365,0x70DA,28890
0xE016,57366,0xACCA,44234
0xE017,57367,0x0725,1829
0xE018,57368,0xC32D,49965
0xE019,57369,0x2DB4,11700
0xE01A,57370,0x14BE,5310
0xE01B,57371,0x7502,29954
0xE01C,57372,0xDBBD,56253
0xE01D,57373,0x27AF,10159
0xE01E,57374,0xD793,55187
0xE01F,57375,0xA5A5,42405
0xE020,57376,0x5731,22321
0xE021,57377,0xF924,63780
0xE022,57378,0xB73F,46911
0xE023,57379,0x12ED,4845
0xE024,57380,0x5BE0,23520
0xE025,57381,0x8549,34121
0xE026,57382,0xF2A7,62119
0xE027,57383,0xC34B,49995
0xE028,57384,0x2FC1,12225
0xE029,57385,0x792C,31020
0xE02A,57386,0x5036,20534
0xE02B,57387,0x04BF,1215
0xE02C,57388,0x5656,22102
0xE02D,57389,0x77CC,30668
0xE02E,57390,0x9FE8,40936
0xE02F,57391,0x0CC0,3264
0xE030,57392,0xB856,47190
0xE031,57393,0x8C15,35861
0xE032,57394,0x15EA,5610
0xE033,57395,0x78C3,30915
0xE034,57396,0xABCD,43981
0xE035,57397,0x2057,8279
0xE036,57398,0x38D6,14550
0xE037,57399,0x309A,12442
0xE038,57400,0x3560,13664
0xE039,57401,0x74FC,29948
0xE03A,57402,0xA44A,42058
0xE03B,57403,0xB98A,47498
0xE03C,57404,0x7E5C,32348
0xE03D,57405,0x7575,30069
0xE03E,57406,0x33AA,13226
0xE03F,57407,0x6D83,28035
0xE040,57408,0xDB71,56177
0xE041,57409,0xE30D,58125
0xE042,57410,0x1331,4913
0xE043,57411,0x4325,17189
0xE044,57412,0x1B5F,7007
0xE045,57413,0x8D72,36210
0xE046,57414,0xA192,41362
0xE047,57415,0x0DD0,3536
0xE048,57416,0x3CD2,15570
0xE049,57417,0x7B1D,31517
0xE04A,57418,0x3939,14649
0xE04B,57419,0xE73A,59194
0xE04C,57420,0x1A29,6697
0xE04D,57421,0xF924,63780
0xE04E,57422,0x941C,37916
0xE04F,57423,0x1643,5699
0xE050,57424,0xFCDE,64734
0xE051,57425,0xDD77,56695
0xE052,57426,0xA468,42088
0xE053,57427,0x2B09,11017
0xE054,57428,0x5DA2,23970
0xE055,57429,0x259E,9630
0xE056,57430,0xA2D5,41685
0xE057,57431,0xF99F,63903
0xE058,57432,0x2FE3,12259
0xE059,57433,0xF971,63857
0xE05A,57434,0xF64D,63053
0xE05B,57435,0xDCDC,56540
0xE05C,57436,0x2561,9569
0xE05D,57437,0xD915,55573
0xE05E,57438,0x3E94,16020
0xE05F,57439,0x2705,9989
0xE060,57440,0x50BE,20670
0xE061,57441,0x2640,9792
0xE062,57442,0x59F3,23027
0xE063,57443,0x7997,31127
0xE064,57444,0x5599,21913
0xE065,57445,0x8C04,35844
0xE066,57446,0xC11C,49436
0xE067,57447,0x0CF3,3315
0xE068,57448,0x8989,35209
0xE069,57449,0xF9BD,63933
0xE06A,57450,0xBD06,48390
0xE06B,57451,0x6E08,28168
0xE06C,57452,0xD45C,54364
0xE06D,57453,0x59F3,23027
0xE06E,57454,0x4073,16499
0xE06F,57455,0x587A,22650
0xE070,57456,0xB0D6,45270
0xE071,57457,0xA947,43335
0xE072,57458,0x70F8,28920
0xE073,57459,0xA6F3,42739
0xE074,57460,0xC387,50055
0xE075,57461,0x2516,9494
0xE076,57462,0x8C73,35955
0xE077,57463,0xD805,55301
0xE078,57464,0xA578,42360
0xE079,57465,0xF3F3,62451
0xE07A,57466,0xA468,42088
0xE07B,57467,0x4602,17922
0xE07C,57468,0xD973,55667
0xE07D,57469,0x8901,35073
0xE07E,57470,0x6E80,28288
0xE07F,57471,0x8019,32793
0xE080,57472,0x6754,26452
0xE081,57473,0xEC31,60465
0xE082,57474,0x9E70,40560
0xE083,57475,0x13B9,5049
0xE084,57476,0xFC74,64628
0xE085,57477,0xFC65,64613
0xE086,57478,0xC5C5,50629
0xE087,57479,0x3120,12576
0xE088,57480,0x2E6A,11882
0xE089,57481,0xCC33,52275
0xE08A,57482,0xB380,45952
0xE08B,57483,0x32EF,13039
0xE08C,57484,0xCD67,52583
0xE08D,57485,0x0A7D,2685
0xE08E,57486,0xDCFE,56574
0xE08F,57487,0xD519,54553
0xE090,57488,0x91B3,37299
0xE091,57489,0xED8B,60811
0xE092,57490,0xD386,54150
0xE093,57491,0xD6F4,55028
0xE094,57492,0xD31F,54047
0xE095,57493,0x9BEC,39916
0xE096,57494,0x2FF2,12274
0xE097,57495,0xCECE,52942
0xE098,57496,0xD827,55335
0xE099,57497,0x20FD,8445
0xE09A,57498,0x840C,33804
0xE09B,57499,0x3003,12291
0xE09C,57500,0x2A5D,10845
0xE09D,57501,0xFA50,64080
0xE09E,57502,0xAC35,44085
0xE09F,57503,0x15C8,5576
0xE0A0,57504,0x01DC,476
0xE0A1,57505,0x4FE5,20453
0xE0A2,57506,0x4CD5,19669
0xE0A3,57507,0x9A74,39540
0xE0A4,57508,0xEFEF,61423
0xE0A5,57509,0x60DB,24795
0xE0A6,57510,0x3AB2,15026
0xE0A7,57511,0x1076,4214
0xE0A8,57512,0x43DA,17370
0xE0A9,57513,0xCB70,52080
0xE0AA,57514,0xD10C,53516
0xE0AB,57515,0xCC33,52275
0xE0AC,57516,0x4C5D,19549
0xE0AD,57517,0x4172,16754
0xE0AE,57518,0x4A1F,18975
0xE0AF,57519,0xA41F,42015
0xE0B0,57520,0x491C,18716
0xE0B1,57521,0x638D,25485
0xE0B2,57522,0xCE75,52853
0xE0B3,57523,0xEB8D,60301
0xE0B4,57524,0xFD75,64885
0xE0B5,57525,0x9393,37779
0xE0B6,57526,0xEC75,60533
0xE0B7,57527,0x9CEB,40171
0xE0B8,57528,0xBACD,47821
0xE0B9,57529,0x93F5,37877
0xE0BA,57530,0x48B7,18615
0xE0BB,57531,0xA67B,42619
0xE0BC,57532,0xBADC,47836
0xE0BD,57533,0x6978,27000
0xE0BE,57534,0x9180,37248
0xE0BF,57535,0x8F25,36645
0xE0C0,57536,0x3E85,16005
0xE0C1,57537,0xC00C,49164
0xE0C2,57538,0xA1A1,41377
0xE0C3,57539,0x6420,25632
0xE0C4,57540,0x960F,38415
0xE0C5,57541,0xA54B,42315
0xE0C6,57542,0x3B2A,15146
0xE0C7,57543,0x5CF6,23798
0xE0C8,57544,0x99CC,39372
0xE0C9,57545,0x9B13,39699
0xE0CA,57546,0x17CA,6090
0xE0CB,57547,0xEC75,60533
0xE0CC,57548,0x79C2,31170
0xE0CD,57549,0xFB04,64260
0xE0CE,57550,0xC75E,51038
0xE0CF,57551,0x18F6,6390
0xE0D0,57552,0xB9DF,47583
0xE0D1,57553,0xD9AE,55726
0xE0D2,57554,0xA41F,42015
0xE0D3,57555,0xC0C0,49344
0xE0D4,57556,0x9B8A,39818
0xE0D5,57557,0x4C7F,19583
0xE0D6,57558,0xEDB8,60856
0xE0D7,57559,0xA486,42118
0xE0D8,57560,0xEBFA,60410
0xE0D9,57561,0x07AD,1965
0xE0DA,57562,0xB17D,45437
0xE0DB,57563,0xED65,60773
0xE0DC,57564,0x8976,35190
0xE0DD,57565,0x81F6,33270
0xE0DE,57566,0x149C,5276
0xE0DF,57567,0x069F,1695
0xE0E0,57568,0x7777,30583
0xE0E1,57569,0x397D,14717
0xE0E2,57570,0x6E4C,28236
0xE0E3,57571,0xB874,47220
0xE0E4,57572,0x36D8,14040
0xE0E5,57573,0x2389,9097
0xE0E6,57574,0x3BA2,15266
0xE0E7,57575,0x4CF7,19703
0xE0E8,57576,0xEC64,60516
0xE0E9,57577,0x925E,37470
0xE0EA,57578,0xDE8B,56971
0xE0EB,57579,0xB25C,45660
0xE0EC,57580,0xBB88,48008
0xE0ED,57581,0x19F7,6647
0xE0EE,57582,0x0077,119
0xE0EF,57583,0x2DD2,11730
0xE0F0,57584,0x97D3,38867
0xE0F1,57585,0x2A2A,10794
0xE0F2,57586,0xBD24,48420
0xE0F3,57587,0x3021,12321
0xE0F4,57588,0x248E,9358
0xE0F5,57589,0x6D83,28035
0xE0F6,57590,0xCC77,52343
0xE0F7,57591,0x1B82,7042
0xE0F8,57592,0xA5C3,42435
0xE0F9,57593,0x4206,16902
0xE0FA,57594,0xA749,42825
0xE0FB,57595,0x06AC,1708
0xE0FC,57596,0x9977,39287
0xE0FD,57597,0x083B,2107
0xE0FE,57598,0x6897,26775
0xE0FF,57599,0x8A31,35377
0xE100,57600,0xF708,63240
0xE101,57601,0x7C92,31890
0xE102,57602,0x0275,629
0xE103,57603,0x5261,21089
0xE104,57604,0xF6E7,63207
0xE105,57605,0xEB41,60225
0xE106,57606,0xE529,58665
0xE107,57607,0x48C0,18624
0xE108,57608,0x81A3,33187
0xE109,57609,0xFA36,64054
0xE10A,57610,0xBC16,48150
0xE10B,57611,0x4B0F,19215
0xE10C,57612,0xD21E,53790
0xE10D,57613,0x8C37,35895
0xE10E,57614,0xBC07,48135
0xE10F,57615,0xBABA,47802
0xE110,57616,0x803B,32827
0xE111,57617,0xE817,59415
0xE112,57618,0x97A4,38820
0xE113,57619,0x7C0B,31755
0xE114,57620,0xAF05,44805
0xE115,57621,0x29A1,10657
0xE116,57622,0xBC07,48135
0xE117,57623,0xA89B,43163
0xE118,57624,0x3AA3,15011
0xE119,57625,0x10FE,4350
0xE11A,57626,0x3C2D,15405
0xE11B,57627,0x7C29,31785
0xE11C,57628,0x2F0D,12045
0xE11D,57629,0x1980,6528
0xE11E,57630,0x2D2D,11565
0xE11F,57631,0xAF27,44839
0xE120,57632,0x139B,5019
0xE121,57633,0x5B68,23400
0xE122,57634,0xF807,63495
0xE123,57635,0x7CC7,31943
0xE124,57636,0x93F5,37877
0xE125,57637,0xB25C,45660
0xE126,57638,0x691E,26910
0xE127,57639,0xACF9,44281
0xE128,57640,0x6F3A,28474
